"COP_ID","PRINCIPLE_ID"
"CB29FDC8-C44B-418B-84A6-4CEECC3F7C0F",1
"EF6E83BE-73DA-488F-BE39-703DCD9889FC",1
"4A0E9BCF-0EAC-4F38-BF89-3BFEEC2094C2",1
"F2BFC136-9603-4491-97A7-B51779E42B99",1
"2543CF4E-7BC3-4D7E-8D9B-2E882E25FCD5",1
"BCFFB16C-EB2D-4EF9-B64B-E8B88058EF07",1
"B67EF2FA-EB5C-4259-A9EB-BCBC5299CFE7",1
"EF0A0895-896C-49BC-9D51-4029420F9421",1
"4F4F04D8-1BF4-45EB-BBB5-A918A4C8C078",1
"94C03E8C-E4F2-4614-8776-CB21ACC46F50",1
"DDA48483-2800-4949-8045-063093B1EF5C",1
"A4A599FA-0227-4AC7-9B46-8B423203C669",1
"29D26329-F44F-43EE-A426-389C49EEDE9E",1
"3B0E9FD9-7B1C-47F3-BE23-3F70F2DE2861",1
"3B840C4C-3B0F-429E-82DB-C7BF4BC1CFA7",1
"2BCD0583-6844-4A70-857D-9E6479CE043A",1
"C3CA4ACD-91B0-4FDE-AABB-F03433B8A1F4",1
"7E946A4F-F0E3-4EF1-ADFD-406FE37D91C4",1
"0787091B-D5E0-4B8E-9BB4-54A368A8DB4D",1
"62F1A356-20A9-4748-9F32-291CEED8C20B",1
"310C07FA-57FB-4B19-B0CC-E59A58A85C34",1
"A50C5614-E669-4D20-8054-8B4D8EEF8D4A",1
"B1C52433-AA66-4B27-8405-C34BDA2B34F2",1
"74258830-D00F-4583-BB57-D589E13F9923",1
"FE184450-023B-4097-AB50-298189C34260",1
"0B083582-DDD4-482B-AE66-2B1EB19CF7BD",1
"6466FE1B-2457-45FD-AD51-60667E323B34",1
"403AC702-B341-4757-90D1-2D832C2FEAD8",1
"9CAF9041-E848-437A-8A89-9BD505DB8019",1
"297EBC36-62CB-4DC3-AACA-1B6FEE953948",1
"7BA9FF67-B981-4C2E-B2BA-62AB19CBBFA1",1
"594BE53A-735B-42BB-B6DA-92234186D99D",2
"77BE24FE-3A65-4484-8ED7-979522E82EDA",1
"061088E0-B3DA-44F9-AA1A-B8D9D6716D2A",1
"EA53EB54-11D1-4CFD-B6AF-A24A87666783",1
"AE7CE380-F3F4-4881-9181-7FD1959CF14E",1
"8EA4101E-5224-4A7F-A924-8A2DEF54174F",1
"E0169308-1087-4436-A81D-3BBA53022653",1
"9E60001F-A359-4C08-973F-707CBBA533AC",1
"CCE9FC1D-5486-41B2-93C2-F2C91D9C1E65",1
"0CD443C0-E1FD-4BAC-B1DB-764DAEF58083",1
"D207C55B-E4DD-43B2-9E09-93C0EBFAFB04",1
"8D4280FF-7527-4077-B316-317B4BD7A5A0",1
"7F7B6378-B330-48C8-A7D5-5618D49823A7",1
"FF4ADB4E-1B4F-4225-9F85-C7CE4A441728",1
"051199D1-355F-48F3-A326-55C98C8792B8",1
"434A7FB4-1746-48CF-BD27-A9F21727A927",1
"D8F755B9-F5F2-44B5-B60E-44F7E3C9A793",1
"9CBD0752-73F2-4D2E-9493-17CB0B9B920F",1
"283026B1-DBB2-425E-8096-51F18D73D137",1
"2A6FE166-D65D-4AE6-8AB4-92307BF25195",1
"544BA771-C3D2-484A-81FD-78C9A9A90066",1
"3621F8B7-C0DB-4996-B592-4F48E03C4C71",1
"8C6E0744-295C-4B71-B1F7-E54F2F7F4F47",1
"5CFA26A8-8F5B-45A9-89B4-7AB5E51E1144",1
"15AB2AE0-4A82-4765-A954-A3ABB937E027",1
"E53F4826-2480-4872-B436-A0E0F356AAC3",1
"6E422B0B-8C7D-4EE0-B87F-FE831E1AB37B",1
"9275F1EE-8768-4C7F-A134-76EFE6EF36D6",1
"B2FAD90D-315E-48A9-B7AB-97C777D30048",1
"D64FB45F-87A8-4CB0-BC04-6C4A1CE62E04",1
"0BD9C396-4731-4621-B06A-FAADEE507EE0",1
"CD26B175-3FDF-4176-A84F-B5B6E0F21B07",1
"346C68CC-0D49-495B-BB84-A1E52C0BBDE4",1
"1C6B5C96-1A46-49B5-B366-B927A663B65F",1
"938CF64C-B991-4DFD-A2B7-2F7FC3532F5D",1
"64D5B7C1-4F52-4A4A-A105-47242DF59CAB",1
"0B626076-C899-4DCD-BC66-1DA2E0D41A11",1
"441F227A-4ED9-4838-A332-5570E22C6162",1
"1F0A617E-2FF5-495C-8F10-650688823BCA",1
"60C25B25-23D8-4799-9CBB-B1E85196A7CD",1
"FECAA236-0A09-4D53-AD53-27D404879A7F",1
"D4E87B79-B6C0-418F-9D25-29B2A0E02B38",1
"A732E2A9-B9EE-4B6B-83AD-2A18B11EB925",1
"6F53063C-085F-4FD6-BFB1-932012414286",1
"5F34B303-E643-4E7A-9D2B-056ED0B7D82A",1
"2E1AB25C-AA47-4822-9A43-2D9AF7F9207C",1
"2EC2181D-0FF6-4F11-B83D-5AA3FFA3996C",1
"F7B7DA16-599A-47E0-82D1-E17328425B26",1
"D7547AFE-974F-407B-916C-EFB03197AD10",1
"1C7DD32E-CE6E-4BBD-BC7B-8AE40ECB9DE7",1
"16E8D82E-330F-4565-A6F2-43D794502293",1
"B6FF101F-4705-43F7-9C80-E968D670DBCB",1
"AE248FDE-AD41-4B52-8D3C-9C96F88B5F5F",1
"07E22B8F-4EEC-4DCE-A697-11A99AFFBD42",1
"FB8C547B-5A8D-412C-A6E8-BA161D830396",1
"52A274B0-5625-4D18-A970-3B61A09B8D5C",1
"74CE1F55-6AA6-46A8-9168-BB4AF5E71698",1
"3E6FECD2-409E-4BDE-B5C7-05884C798032",1
"A4B4710E-4326-416D-800E-F1EB748402ED",1
"61160350-F222-4DBD-A4B7-8784B49A691F",1
"AC800769-2259-4E58-BC4D-6C33263D1A0B",1
"3A3576E5-3CE8-44FF-B319-BABFD186524F",1
"AD5F3716-4EF0-41D8-93E8-6B18999A8EA8",1
"F1BEB2DC-6E68-497D-AE34-A63BA5F295B4",1
"7D68E76F-F9D7-437A-B1D1-2A94873AB035",1
"9AADFF51-3BC3-408B-863B-7D82F0960F56",1
"6D52895F-82D3-4A69-A943-3F225337A22C",1
"B355D525-E619-4A24-A67A-90A3CE5E88D7",1
"A61A9608-AE08-447E-87CB-A3EC3DBE197B",1
"D991E66B-6322-4701-8B5C-CC4174C63C51",1
"4408B227-60CA-4A45-8324-4D6EAE778A7B",1
"5EEF43B0-56C2-47F6-AB12-B218A5BBE2A1",1
"3355F11F-16C3-4633-AA14-A6B9C68E5F9C",1
"A913222C-2A83-44FF-93E0-3F3E56FE424E",1
"85765DE5-4910-4CA6-B128-21271AD3EED0",1
"3CA78A4A-54F0-43E9-AE0A-5C4BCEBF93EC",1
"7BC7C2E6-A649-430B-9B59-4FE6D816F110",1
"02B3F878-022E-4775-9EB5-C3956F908696",1
"71D8B365-3419-4F57-9A5F-DA8AC0A8F703",1
"A482DF3D-8A12-4AF1-9A1D-99DA0BC010DD",1
"B87FCDC2-79EF-4A98-ABB1-F6945DB00217",1
"28B1E3D7-C56F-4A7F-9422-4A4DD4A10EF6",1
"FA7EA733-D8E9-47EB-8F2E-DFB99CE221F9",1
"96AF9675-B756-4083-BC6F-B1D370A70588",1
"CE7D649A-7FBE-467A-B807-BA5AA0BDE6AE",1
"4CB1C1F6-CBCC-43F5-864F-6E3946215031",1
"497B3BE0-ED15-4F86-8327-D82A57E20670",1
"2515F400-F730-45E0-B44E-E54FA1D6BE56",1
"F2BF9B4E-644E-43E7-AA6D-C05FB117F4D7",1
"D936CBB6-F7DA-40D0-9CBE-13A004925E69",1
"8298461B-A04A-4A14-AA67-307FC827ADCD",1
"08DF35AE-5C58-49DA-93BB-BF5A31B30B2A",1
"30158D94-2A95-45BF-8787-B1A523570A94",1
"D55173AC-1325-4E29-BC98-337CA52F0472",1
"97FE5C1E-C001-49FD-8CCA-AD3B25E47991",1
"73DCFDAE-D97A-442B-8C27-F6DC5190F200",1
"65172937-1044-4B5D-BAA2-35CA065EFB68",1
"FA5A0B2D-423E-4D8A-A8F2-A489F0140737",1
"C8AE9B5C-3CFB-4158-BEE8-2B79AC4843CD",1
"A91BF731-53B0-47C5-ABE7-C5B0F6DED4B9",1
"4643C3B1-C1AF-4E91-AEF1-60BE748DFDC9",1
"3164EEB0-F519-45B2-A580-909FEFB4D180",1
"557730E8-A88E-4906-A948-908049305FA6",1
"5604B081-1FEC-4B21-8EAF-620B92D5C782",1
"945C1ED4-EF64-4E7B-A34F-0A06FF5929A3",1
"A6DA526B-7FA6-4C3A-8E5A-A46068F4408F",1
"18A69E8F-46E2-4D04-AD64-0EF053C9C224",1
"8D10B582-74B0-4B3A-94B6-95342BC7974C",1
"797E6D67-CADF-4474-8FC6-E27FCB05A0FF",1
"01727E23-9AD2-4404-9ADB-F6AF1F5AB605",1
"FD98807D-AB08-43B4-8D7D-5EC61F259F8A",1
"AD16116B-3388-4C18-A59D-0CBA4C08480C",1
"DB2D25CA-0A4E-482A-B63A-A366DBAD6FEB",1
"1324A7A6-71F4-4CFB-8D47-935AF0DDBE0F",1
"7001E95B-560A-40AA-9EFA-2E51EFE0CE95",1
"F022E396-E827-4804-A41D-4535F9D00770",1
"5DD40996-C594-4BC3-B672-6109CEE9E1F5",1
"640072CF-E6A6-4C7E-AD19-B6CC24D2F61F",1
"3B0B59E1-07A5-4EE8-91D9-CDBBC5FC92B1",1
"DAC36F8B-1C4E-4649-9882-58B7FC4B1ED7",1
"D407244C-7EFC-4AB9-A70E-6140F9E02354",1
"498A5A74-35D8-439C-AE18-09EA3414086A",1
"DF5E2B8F-E634-406A-8C51-4CD79D18EAFF",1
"D3E6FBD4-57F8-4883-BEE3-D284198BA963",1
"9411EE3D-7AFE-4867-AC0A-D82581206B74",1
"33CCDEEE-82FA-4336-85C7-A857CEE06D57",1
"FC1C6FB5-BF62-4099-824F-6F5CE1A45CF8",1
"2BF8408E-5998-4067-9C42-16F8C84F5014",1
"0E8FC4A5-7A3D-42BF-BC85-86FC905D7879",1
"2049333D-B90D-4C75-B9AC-4E0123FFAAC9",1
"6F7FC4CA-C42F-45C7-8D3E-FA006DDDBF43",1
"D071A5C3-A909-4ECD-A3BB-C5E4920D04BD",1
"AF94AADC-FC43-4C37-B56C-D3F2A3E38A49",1
"F09B87D5-80F8-4689-B430-850099534B09",1
"DB7729B0-93BD-40CF-88DB-0123A907700C",1
"70057813-E754-49C2-9630-05D75B791CB3",1
"44CF745D-705C-462E-AFBE-17CC5604344E",1
"41809390-3F0D-4709-8805-489B4A1BF6D9",1
"30FA7A5E-CBB3-41A3-922E-082ECCA1DF7A",1
"51D15CD2-38DC-4774-A381-1A4F9A27AE2A",1
"144C86FF-B0C1-4DF5-BEA8-9E1FDA117205",1
"B87A23B0-93A9-4B6C-B6E2-BA15FE41C301",1
"7CDC62FF-6E92-44EF-9166-AAC20E03FA4F",1
"C9130494-2A10-471E-A33B-4EAC04A786B9",1
"DB1DB82D-C872-4DFE-9732-1E6448400682",1
"E642D92B-B0AA-417B-960B-C656F52D89A0",1
"D4FA43D6-32A2-420E-B0CC-0A771A4C1B13",1
"174DD21D-33A3-4DFE-95D1-05C90120F889",1
"FBE0933D-3AC1-431D-8289-33D09DB50AA6",1
"967B3E35-4449-441A-BFD6-6F7B04AA05D6",1
"6442337B-3387-4B09-B43D-2CD187C2C067",1
"37EF8234-96E2-4BDB-9BCE-C1474E07CAB0",1
"DB74EB96-778B-472B-8A3C-C3B0ADDD1C2B",1
"0983D802-E9C1-46C5-AFB1-B8AC8E53270B",1
"CC9E3A0D-3E7D-4216-B59A-778A26EAD3B6",1
"59CA6C70-26E4-4D62-9620-1C8E90D8C363",1
"20BDD213-888B-41BD-B518-481E6716DA4D",1
"DE5CBB19-F7CA-4ED2-98B1-CFD3206FA5F3",1
"C39D1109-4503-44B6-9B19-EE1871AF280F",1
"68C7B07A-1239-4C7C-8280-C046D14A9A99",1
"42A68A0C-D4E1-450A-B04B-48ABE82DF098",1
"37D434FA-53A2-4A37-802E-F4F7C9FFF59F",1
"8D4EDE64-5DA9-4555-9CD0-EC2B2D5E28C4",1
"A21477DD-B264-4F36-9C6C-182E3EE7E6D9",1
"83324F69-FCD4-4C70-BA0D-2B02714808B4",1
"AFDFE604-B438-415E-B9DF-3B666B051824",1
"025C439D-298E-4F38-AD1A-AA1DABC7220A",1
"12111E11-91A0-4981-9C69-F1E097DD17D7",1
"7252AB26-FCB1-4771-BE5E-9DEB216380B7",1
"996FBB85-2973-4F51-848B-68516E6A5422",1
"8B180A4C-8F42-494D-90BD-FAD4B18DD903",1
"F1F4EA4C-DECB-4F67-9BC9-B8553FB7F08B",1
"719183DA-27BD-4F9B-8565-5228C4450B8C",1
"EDD3BDAC-B2AA-4D13-8372-D28E2D88A16D",1
"0FC19874-FBA6-4A70-BFEC-1B35F90B478D",1
"CBBF26FD-23F2-4B43-8633-1C1615FD85A1",1
"2FAF2B0E-5B8D-4BD8-8541-FCDBFA7F60D6",1
"35817AE1-4394-4754-9BE7-367FFDB575EA",1
"359F0180-AAFA-4E02-9E82-427EDED4388C",2
"4F66A2FE-9326-4852-8E6E-2FF26C571D68",1
"856B7BD4-66D9-4CE7-86C9-67A5BDAB1A54",1
"FBB70B75-50C9-4EE0-919D-05614862F1EE",1
"A822295E-6CA2-4E55-8EFD-A9BF2426790C",1
"A7CC5B42-595D-446E-A742-B94A59D37CE9",1
"024E177E-FBAE-4C67-89EC-A6EFE5C8A782",1
"9F6A82B4-2E21-40E7-AEB2-9F605806D21B",1
"57A9CE09-E213-42BC-B755-1BDAB7FCAE15",1
"EDC5789D-DBBA-4EAB-A4A6-6B22D415A6F7",1
"0ECD8290-CF62-4E07-B686-E2FDA1C8C9AA",1
"9C40786C-B4E9-462B-943D-CE92F979CDE6",1
"B05B1CC6-0F26-4B84-9892-9EAA16E04458",1
"121119B6-59AD-409B-839D-7BEA24EAD428",1
"B2E98E81-7BD8-4B27-A408-0B114E69C1CA",1
"6FB372FC-CA6B-4A73-A2C4-81ACE1EBE073",1
"8F94B36A-86BE-451D-B3C4-BC060CFC83D9",1
"D9996B46-BB2D-4EB5-B529-ECCC0E15379E",1
"F651579F-D680-456A-AD4F-D532ADDFA9E7",1
"71827DD8-ABF9-410A-8F6E-778C7A298B77",1
"97FFDDAB-BA8D-4F06-A60F-976A7B8A7247",1
"60387C3E-B551-4D24-8FF9-0C14C7A27919",1
"B3CC1089-3805-4DFB-8FCF-0014470E9594",1
"3B3C79CE-798D-4200-84BD-851B93DEDE64",1
